cost,accuracy
0.4779036738561437,0.33705179282868525
0.3865321931829832,0.38326693227091635
0.36636499153753793,0.37689243027888447
0.36567084617930745,0.3083665338645418
0.3654195311016357,0.30916334661354583
0.3651706915794746,0.3290836653386454
0.36492397609236393,0.33705179282868525
0.3646802864116735,0.3394422310756972
0.3644377687988945,0.3458167330677291
0.3641957258780208,0.35219123505976097
0.36395377253667616,0.3673306772908366
0.36371255077444087,0.3776892430278884
0.36347291339098503,0.38247011952191234
0.36323378477661133,0.39282868525896414
0.36299570357656114,0.39362549800796814
0.3627588638333208,0.401593625498008
0.3625219196182299,0.41115537848605577
0.3622852559358855,0.4151394422310757
0.3620486403901931,0.41752988047808764
0.36181191889572195,0.4191235059760956
0.36157504527554485,0.4231075697211155
0.3613380639887197,0.4398406374501992
0.3611008723329211,0.44302788844621516
0.360863405150484,0.45258964143426295
0.3606259235863292,0.45577689243027886
0.3603882538048227,0.4605577689243028
0.3601502046760851,0.4701195219123506
0.35991185759425676,0.4749003984063745
0.3596730514863871,0.4828685258964143
0.3594337999151217,0.49243027888446217
0.359194119146584,0.4956175298804781
0.3589538981919428,0.499601593625498
0.35871304777200463,0.5051792828685259
0.3584714704344995,0.5083665338645418
0.3582292574581162,0.5243027888446216
0.3579863084002775,0.5250996015936255
0.35774267324104186,0.5243027888446216
0.357498269682932,0.5258964143426295
0.35725311606803295,0.5274900398406375
0.3570070917292825,0.5410358565737052
0.3567601489700032,0.549800796812749
0.3565120402980288,0.551394422310757
0.3562631309605515,0.5561752988047809
0.3560132427530934,0.5617529880478087
0.35576233429528886,0.5745019920318725
0.3555104809736248,0.5752988047808765
0.3552577901235351,0.5848605577689243
0.35500411961406375,0.5928286852589641
0.3547495135912857,0.5968127490039841
0.3544942833292332,0.6
0.3542377651571235,0.602390438247012
0.3539802641343931,0.6103585657370518
0.3537216052183986,0.6103585657370518
0.3534618030231359,0.6111553784860557
0.353200589857458,0.6127490039840637
0.35293836508051685,0.6151394422310758
0.3526746815303633,0.6199203187250996
0.35240980787647463,0.6207171314741036
0.35214353174387264,0.6215139442231076
0.3518759366885737,0.6231075697211156
0.35160685937345554,0.6334661354581673
0.35133638712031795,0.6358565737051792
0.3510647440010713,0.6414342629482072
0.35079187506949894,0.6454183266932271
0.35051736200001665,0.649402390438247
0.35024147871650185,0.6525896414342629
0.34996395538114616,0.6557768924302789
0.3496848626471448,0.6589641434262948
0.3494043463967724,0.6597609561752988
0.3491221035260724,0.6605577689243027
0.34883810378067287,0.6653386454183267
0.3485525750972602,0.6693227091633466
0.34826526720048706,0.6725099601593626
0.34797655521660453,0.6756972111553785
0.34768619255714833,0.6764940239043825
0.3473936030905193,0.6796812749003984
0.347099236009326,0.6796812749003984
0.3468030047675117,0.6796812749003984
0.34650506572434603,0.6828685258964143
0.3462057641654376,0.6884462151394423
0.3459040332789881,0.6900398406374502
0.34560074648912514,0.6916334661354582
0.3452964732030668,0.6924302788844622
0.3449893895704377,0.6964143426294821
0.34468052192512727,0.6972111553784861
0.344369279975076,0.7035856573705179
0.34405622919044904,0.7043824701195219
0.34374111947568664,0.7099601593625497
0.34342360220699253,0.7099601593625497
0.34310412813033175,0.7107569721115538
0.34278246032213916,0.7107569721115538
0.34245885997624065,0.7115537848605578
0.3421325133772275,0.7171314741035857
0.34180431816139867,0.7187250996015936
0.34147391384088455,0.7211155378486056
0.34114153839001043,0.7219123505976096
0.34080694342630785,0.7235059760956175
0.3404698664741323,0.7266932270916334
0.34013042823269407,0.7274900398406374
0.339789465499544,0.7282868525896414
0.33944509727549743,0.7314741035856573
0.3390987379037345,0.7322709163346613
0.3387501320920549,0.7346613545816733
0.33839913434813385,0.7418326693227092
0.3380457487086535,0.7442231075697211
0.33769025328829916,0.7442231075697211
0.33733218470307036,0.7458167330677291
0.3369712167708983,0.748207171314741
0.3366079072014183,0.749003984063745
0.3362422330952955,0.749003984063745
0.33587355715088046,0.750597609561753
0.3355023580194385,0.754581673306773
0.3351294367611877,0.754581673306773
0.3347533061814739,0.7553784860557768
0.33437519945891914,0.7569721115537849
0.3339954319029315,0.7569721115537849
0.33361305372617456,0.7561752988047808
0.3332280599041027,0.7593625498007968
0.33284063294660354,0.7609561752988048
0.3324503582137354,0.7609561752988048
0.3320574050404165,0.7633466135458168
0.33166180034798814,0.7665338645418327
0.33126328881130357,0.7665338645418327
0.3308627048275684,0.7665338645418327
0.33045961217467834,0.7705179282868526
0.3300540254792185,0.7705179282868526
0.329645926017052,0.7721115537848605
0.32923518878214164,0.7729083665338645
0.32882150225175033,0.7737051792828685
0.32840512887452683,0.7737051792828685
0.32798513208141705,0.7737051792828685
0.3275633555017533,0.7745019920318725
0.3271390269048081,0.7752988047808765
0.32671126996062505,0.7760956175298804
0.3262813806508263,0.7760956175298804
0.3258486377652753,0.7776892430278884
0.32541301299156483,0.7792828685258965
0.3249748324278707,0.7792828685258965
0.324533310813917,0.7792828685258965
0.32408878043114625,0.7792828685258965
0.3236420261375035,0.7792828685258965
0.3231922725621782,0.7800796812749003
0.3227400415522828,0.7800796812749003
0.32228551056612026,0.7800796812749003
0.32182739972148294,0.7816733067729084
0.3213675427263734,0.7816733067729084
0.32090480915611413,0.7832669322709164
0.3204398424743397,0.7832669322709164
0.3199720696156209,0.7840637450199203
0.3195016919419385,0.7848605577689243
0.3190289123855193,0.7856573705179283
0.3185521927950727,0.7856573705179283
0.3180730825519222,0.7880478087649403
0.3175916575575631,0.7888446215139442
0.31710693240015664,0.7896414342629482
0.3166191588898329,0.7888446215139442
0.3161292759324606,0.7888446215139442
0.3156357056125334,0.7904382470119522
0.3151392435365147,0.7912350597609562
0.31464009846330754,0.7912350597609562
0.3141384065195259,0.7912350597609562
0.3136346535883043,0.7912350597609562
0.3131274631916107,0.7920318725099602
0.3126177184429769,0.7920318725099602
0.3121054195274462,0.7920318725099602
0.31159052504233964,0.7928286852589641
0.3110733457791575,0.7936254980079681
0.31055343625709825,0.7936254980079681
0.3100309920282907,0.7936254980079681
0.3095056017718617,0.7944223107569721
0.30897804798420897,0.7944223107569721
0.30844744237202604,0.7960159362549801
0.30791412790318484,0.796812749003984
0.30737777164813906,0.797609561752988
0.3068387074497774,0.797609561752988
0.30629693657307494,0.797609561752988
0.3057529571994765,0.798406374501992
0.3052066002852996,0.8
0.30465763169761645,0.8007968127490039
0.3041052171505541,0.8007968127490039
0.3035503019979649,0.8007968127490039
0.3029935290044718,0.8007968127490039
0.30243434010281967,0.8007968127490039
0.3018726911001263,0.801593625498008
0.30130849266163423,0.8007968127490039
0.30074054215957496,0.8
0.3001703489099292,0.8007968127490039
0.29959775214638434,0.8007968127490039
0.2990218868164713,0.8007968127490039
0.2984441331093846,0.8007968127490039
0.29786485652566663,0.8063745019920319
0.2972836675326764,0.8063745019920319
0.2967007595440679,0.8063745019920319
0.2961144322163758,0.8063745019920319
0.29552630747574093,0.8079681274900399
0.2949359412300681,0.8079681274900399
0.29434366693161595,0.8079681274900399
0.293749808787351,0.8079681274900399
0.2931533404070775,0.8079681274900399
0.29255442701915635,0.8111553784860558
0.29195285606039784,0.8111553784860558
0.2913499972413166,0.8111553784860558
0.29074538173366427,0.8111553784860558
0.2901398859031599,0.8119521912350598
0.28953262598571705,0.8119521912350598
0.288923457835153,0.8119521912350598
0.28831268671167987,0.8119521912350598
0.2877005407447016,0.8135458167330677
0.2870870916218664,0.8135458167330677
0.2864722271497748,0.8135458167330677
0.2858556855330765,0.8159362549800797
0.28523773094031063,0.8167330677290837
0.28461826282176794,0.8191235059760956
