cost,accuracy
0.5866823533333748,0.32112332112332115
0.4229951360986985,0.32112332112332115
0.37587854375020147,0.4713064713064713
0.36179768224109254,0.5079365079365079
0.35347655640982234,0.5103785103785103
0.34748168575287525,0.5103785103785103
0.3432052331673708,0.5103785103785103
0.3402894358283315,0.5103785103785103
0.3383910933100166,0.5103785103785103
0.33720045712408747,0.5103785103785103
0.3364710040678866,0.5103785103785103
0.3360261480420189,0.5103785103785103
0.3357493368518026,0.5103785103785103
0.3355684294246811,0.5103785103785103
0.33544083913185546,0.5103785103785103
0.3353423301548134,0.5103785103785103
0.33525945237662724,0.5103785103785103
0.33518491576148524,0.5103785103785103
0.33511481536810755,0.5103785103785103
0.3350470657949767,0.5103785103785103
0.33498058977838346,0.5103785103785103
0.33491473024392276,0.5103785103785103
0.3348492638785978,0.5103785103785103
0.334784102848537,0.5103785103785103
0.33471912230899475,0.5103785103785103
0.3346540527892287,0.5103785103785103
0.33458915606708867,0.5103785103785103
0.3345243688560722,0.5103785103785103
0.33445974580823284,0.5103785103785103
0.3343952662121694,0.5103785103785103
0.3343308844106278,0.5103785103785103
0.33426661625068926,0.5103785103785103
0.33420239800298385,0.5103785103785103
0.33413824280534776,0.5103785103785103
0.33407420854344133,0.5103785103785103
0.3340102907334987,0.5103785103785103
0.3339464481510003,0.5103785103785103
0.3338825407273221,0.5103785103785103
0.3338186410296756,0.5103785103785103
0.3337547703490721,0.5103785103785103
0.3336909480155844,0.5103785103785103
0.3336271812844562,0.5103785103785103
0.33356344908735486,0.5103785103785103
0.33349975312093044,0.5103785103785103
0.33343612602877454,0.5103785103785103
0.3333725366584879,0.5103785103785103
0.3333089416698441,0.5103785103785103
0.333245398797211,0.5103785103785103
0.3331818931247737,0.5103785103785103
0.3331184055230758,0.5103785103785103
0.333054925915262,0.5103785103785103
0.3329914651656956,0.5103785103785103
0.33292804555267774,0.5103785103785103
0.33286476154134725,0.5103785103785103
0.3328014774793499,0.5103785103785103
0.3327381853790577,0.5103785103785103
0.3326749388607579,0.5103785103785103
0.3326117061582033,0.5103785103785103
0.3325484790015649,0.5103785103785103
0.33248525693224734,0.5103785103785103
0.3324220689444891,0.5103785103785103
0.3323589133437184,0.5103785103785103
0.3322957776383069,0.5103785103785103
0.33223266002572505,0.5103785103785103
0.33216954575855706,0.5103785103785103
0.3321064389721719,0.5103785103785103
0.33204334600381835,0.5103785103785103
0.33198024931510567,0.5103785103785103
0.3319171640983946,0.5103785103785103
0.33185408709404063,0.5103785103785103
0.33179102204775124,0.5103785103785103
0.33172795198528854,0.5103785103785103
0.33166489315135356,0.5103785103785103
0.3316018393967513,0.5103785103785103
0.33153880708383643,0.5103785103785103
0.33147580276839067,0.5103785103785103
0.3314128358663722,0.5103785103785103
0.33134992593581397,0.5103785103785103
0.33128700278725315,0.5103785103785103
0.3312240654058621,0.5103785103785103
0.3311610654480622,0.5103785103785103
0.3310979859349686,0.5103785103785103
0.3310349083800619,0.5103785103785103
0.33097184603401003,0.5103785103785103
0.3309087435300617,0.5103785103785103
0.33084559939462715,0.5103785103785103
0.3307824088157546,0.5103785103785103
0.3307192413994183,0.5103785103785103
0.3306560964256514,0.5103785103785103
0.3305929264622409,0.5103785103785103
0.33052972484342774,0.5103785103785103
0.3304664571034321,0.5103785103785103
0.3304031772874702,0.5103785103785103
0.3303399353116571,0.5103785103785103
0.33027672714329276,0.5103785103785103
0.33021346801974133,0.5103785103785103
0.3301501504085261,0.5103785103785103
0.33008679339108854,0.5103785103785103
0.3300234095815646,0.5103785103785103
0.3299600060331004,0.5103785103785103
0.329896568502685,0.5103785103785103
0.32983310941256533,0.5103785103785103
0.32976961466238475,0.5103785103785103
0.3297060800041353,0.5103785103785103
0.3296424931429653,0.5103785103785103
0.3295788749332966,0.5103785103785103
0.3295152224743601,0.5103785103785103
0.329451481348992,0.5103785103785103
0.3293877363442365,0.5103785103785103
0.32932396473799297,0.5103785103785103
0.329260147854664,0.5103785103785103
0.32919631482886624,0.5103785103785103
0.3291324808437347,0.5103785103785103
0.3290685994934362,0.5103785103785103
0.32900467249603244,0.5115995115995116
0.32894069628162764,0.5115995115995116
0.3288766730669458,0.5115995115995116
0.3288126028182253,0.5115995115995116
0.3287484871341572,0.5115995115995116
0.32868431198187664,0.5115995115995116
0.32862007724839276,0.5115995115995116
0.32855585258104913,0.5115995115995116
0.3284916073539719,0.5115995115995116
0.3284273056616917,0.5115995115995116
0.32836294880508826,0.5115995115995116
0.3282985601820228,0.5115995115995116
0.3282340807943045,0.5115995115995116
0.32816953970709534,0.5115995115995116
0.32810492956972154,0.5115995115995116
0.3280402601040262,0.5115995115995116
0.32797552873677427,0.5115995115995116
0.3279107343525914,0.5115995115995116
0.32784587959200134,0.5115995115995116
0.3277809668166501,0.5115995115995116
0.32771598730165363,0.5115995115995116
0.3276509413438357,0.5115995115995116
0.327585816783625,0.5115995115995116
0.32752058283260094,0.5115995115995116
0.32745529114421573,0.5115995115995116
0.32738991834631626,0.5115995115995116
0.32732442234131814,0.5115995115995116
0.3272588532331147,0.5115995115995116
0.32719318819408655,0.5128205128205128
0.32712739463922336,0.5128205128205128
0.32706147450771433,0.5128205128205128
0.32699547552855834,0.5128205128205128
0.3269294046719933,0.5128205128205128
0.32686322084175196,0.5128205128205128
0.32679689605569184,0.5128205128205128
0.3267303925855682,0.5128205128205128
0.326663757478012,0.5128205128205128
0.326597057530218,0.5128205128205128
0.32653033346586546,0.5128205128205128
0.32646352558514913,0.5128205128205128
0.3263966487138639,0.5128205128205128
0.3263296836126484,0.5128205128205128
0.32626252971910197,0.5128205128205128
0.3261952868754683,0.5128205128205128
0.32612795474267253,0.5128205128205128
0.32606055530581274,0.5128205128205128
0.3259930857488742,0.5128205128205128
0.32592554147736974,0.5128205128205128
0.3258579062537045,0.5128205128205128
0.3257901941339856,0.5128205128205128
0.32572241804907776,0.5128205128205128
0.3256545453193402,0.5128205128205128
0.3255865877040761,0.5128205128205128
0.3255185924129149,0.5128205128205128
0.3254505805978827,0.5128205128205128
0.3253824765556361,0.5128205128205128
0.32531426629607196,0.5128205128205128
0.32524598181682757,0.514041514041514
0.32517766430308404,0.514041514041514
0.3251093142243602,0.514041514041514
0.32504080680599073,0.514041514041514
0.32497220543976857,0.514041514041514
0.32490357273774884,0.514041514041514
0.3248348484320698,0.514041514041514
0.3247660230664944,0.514041514041514
0.3246971062939162,0.514041514041514
0.3246280504550623,0.514041514041514
0.32455884413907704,0.514041514041514
0.32448958844402886,0.514041514041514
0.3244202297617468,0.514041514041514
0.3243507531352175,0.514041514041514
0.32428120799582577,0.514041514041514
0.3242115832780646,0.514041514041514
0.3241417452074461,0.514041514041514
0.32407164741487365,0.514041514041514
0.32400138968289655,0.514041514041514
0.32393098899713485,0.514041514041514
0.323860422054295,0.514041514041514
0.3237896340565065,0.514041514041514
0.32371869574098233,0.514041514041514
0.32364768196682425,0.514041514041514
0.32357654216240456,0.514041514041514
0.32350525132342284,0.5152625152625152
0.323433818812783,0.5152625152625152
0.32336227412302565,0.5152625152625152
0.32329057176725823,0.5152625152625152
0.3232186560424511,0.5152625152625152
0.32314668114913636,0.5152625152625152
0.32307455906087046,0.5164835164835165
0.32300226861943904,0.5164835164835165
0.32292996759053216,0.5164835164835165
0.32285748633944544,0.5164835164835165
0.32278481893015837,0.5164835164835165
0.3227121283926473,0.5164835164835165
0.32263929987552276,0.5164835164835165
0.32256633208892216,0.5164835164835165
0.32249315567240383,0.5177045177045178
0.32241986915726184,0.5177045177045178
0.322346516320796,0.5177045177045178
0.32227297757273143,0.5177045177045178
0.32219940139744796,0.5177045177045178
0.3221257018878042,0.5177045177045178
0.32205189291717845,0.5177045177045178
0.3219779734540415,0.5177045177045178
0.32190397383901725,0.5177045177045178
0.3218298396325897,0.5177045177045178
0.321755434871314,0.5177045177045178
0.3216810960508821,0.5177045177045178
0.3216067633964605,0.5177045177045178
0.32153235936019925,0.5177045177045178
0.32145792131609,0.5177045177045178
0.32138339701815105,0.5177045177045178
0.3213086755392066,0.5177045177045178
0.32123389995721774,0.5177045177045178
0.3211589559320739,0.5177045177045178
0.32108391726298996,0.5177045177045178
0.3210088205324184,0.5164835164835165
0.32093354958632864,0.5177045177045178
0.3208581178203538,0.5177045177045178
0.3207826192549056,0.5177045177045178
0.3207070344000285,0.5177045177045178
0.32063130706209186,0.5177045177045178
0.32055543560288585,0.5177045177045178
0.3204794896298174,0.5177045177045178
0.3204034811426297,0.5177045177045178
0.32032735979204574,0.5177045177045178
0.3202512789031574,0.5177045177045178
0.3201752202565879,0.5177045177045178
0.3200990522955561,0.5177045177045178
0.32002273923225594,0.5177045177045178
0.3199462310644374,0.5177045177045178
0.3198696041675352,0.518925518925519
0.31979288162538705,0.518925518925519
0.31971603542344046,0.518925518925519
0.3196390201913877,0.518925518925519
0.3195619469334334,0.5213675213675214
0.31948475783343344,0.5213675213675214
0.3194074194779699,0.5213675213675214
0.31932995238927936,0.5213675213675214
0.3192523670720531,0.5225885225885226
0.31917466132102607,0.5225885225885226
0.3190969069621818,0.5225885225885226
0.3190190641771552,0.5225885225885226
0.31894113317532174,0.5225885225885226
0.3188630458943936,0.5225885225885226
0.31878478295904533,0.5238095238095238
0.31870642027202767,0.5238095238095238
0.31862790867001084,0.5238095238095238
0.31854921197326885,0.5238095238095238
0.31847038260144084,0.5238095238095238
0.3183914385946636,0.5238095238095238
0.3183123731329708,0.5238095238095238
0.31823320622130696,0.5238095238095238
0.3181539423336127,0.5238095238095238
0.31807460083297895,0.5238095238095238
0.3179952201912505,0.5238095238095238
0.31791588703251833,0.5238095238095238
0.31783639360028365,0.5238095238095238
0.31775678456310874,0.5238095238095238
0.3176770670079818,0.525030525030525
0.31759722958272346,0.5262515262515263
0.31751723001761617,0.5262515262515263
0.3174371046430435,0.5262515262515263
0.3173568507768344,0.5262515262515263
0.31727654340924366,0.5262515262515263
0.3171961046479729,0.5262515262515263
0.3171155376881679,0.5274725274725275
0.3170348476263655,0.5274725274725275
0.31695404075066524,0.5311355311355311
0.3168730266353209,0.5311355311355311
0.3167918041518862,0.5311355311355311
0.31671044312149715,0.5311355311355311
0.316628926493293,0.5311355311355311
0.31654725044669485,0.5311355311355311
0.3164654130275033,0.5323565323565324
0.3163834292425142,0.5323565323565324
0.316301306449917,0.5323565323565324
0.3162190768605031,0.5323565323565324
0.3161367149605391,0.5323565323565324
0.3160542542696318,0.5335775335775336
0.3159716620017526,0.5335775335775336
0.3158889532215829,0.5335775335775336
0.3158060981901637,0.5347985347985348
0.3157231118530189,0.5347985347985348
0.3156399141439718,0.5347985347985348
0.31555660333772284,0.5347985347985348
0.31547312540895517,0.5347985347985348
0.31538949071002564,0.536019536019536
0.31530568348332333,0.5372405372405372
0.31522166507487037,0.5384615384615384
0.3151375052237813,0.5372405372405372
0.3150532140524248,0.5372405372405372
