cost,accuracy
0.7137638977085319,0.3335694050991501
0.5482156467624273,0.3335694050991501
0.44922011731053113,0.3335694050991501
0.4026303260886712,0.3328611898016997
0.3818571183403148,0.3293201133144476
0.3723252896431477,0.32082152974504247
0.36796562713919023,0.3094900849858357
0.3660143617693969,0.3002832861189802
0.36514909959438197,0.32223796033994334
0.3647553042019377,0.3307365439093484
0.36456015531859126,0.3385269121813031
0.3644469945976411,0.37110481586402266
0.3643672239169889,0.3859773371104816
0.3643009352074605,0.3881019830028329
0.3642400780435762,0.38243626062322944
0.3641814061499589,0.38526912181303113
0.36412362584046837,0.3881019830028329
0.3640662264470066,0.391643059490085
0.36400897151163725,0.3937677053824363
0.3639517842163451,0.39305949008498586
0.363894632291802,0.39305949008498586
0.3638375032145038,0.39305949008498586
0.3637803902337528,0.39305949008498586
0.36372329057548314,0.39305949008498586
0.3636662007354145,0.39305949008498586
0.3636091228593021,0.39305949008498586
0.36355205241875904,0.3937677053824363
0.363494987204132,0.3944759206798867
0.3634379348414552,0.3973087818696884
0.3633808954459188,0.40226628895184136
0.36332386715844434,0.40580736543909346
0.36326685041748935,0.40793201133144474
0.3632098465606664,0.4086402266288952
0.3631528580925065,0.4086402266288952
0.3630958884660371,0.4086402266288952
0.3630389273500982,0.4086402266288952
0.362981978832183,0.4086402266288952
0.3629250432948181,0.4086402266288952
0.3628681146541769,0.4086402266288952
0.36281119154670066,0.4086402266288952
0.36275427803719745,0.4086402266288952
0.3626973678384228,0.4086402266288952
0.36264046783540316,0.4086402266288952
0.3625835782591122,0.4143059490084986
0.3625266947213132,0.419971671388102
0.3624698159455592,0.4206798866855524
0.36241294706153476,0.42209631728045327
0.3623560655885049,0.42209631728045327
0.3622991852015546,0.4228045325779037
0.3622422967093199,0.4235127478753541
0.3621854115716392,0.4235127478753541
0.3621285297334683,0.42422096317280455
0.3620716485716101,0.4263456090651558
0.3620147722063937,0.42847025495750707
0.361957900170337,0.42988668555240794
0.36190103041436744,0.43130311614730876
0.36184416491191707,0.43555240793201133
0.3617873033031604,0.4376770538243626
0.36173043902897933,0.4412181303116147
0.36167357722545723,0.4454674220963173
0.3616167156980926,0.4454674220963173
0.36155985606786567,0.4454674220963173
0.36150299651922146,0.4454674220963173
0.36144613567942835,0.4468838526912181
0.36138927392542763,0.448300283286119
0.36133240201234545,0.4490084985835694
0.3612755307715642,0.4490084985835694
0.36121865401283865,0.4497167138810198
0.3611617749719285,0.4490084985835694
0.3611048932177314,0.45042492917847027
0.36104800896722733,0.45042492917847027
0.36099111874251755,0.45042492917847027
0.3609342084650236,0.45538243626062325
0.3608772984901225,0.45538243626062325
0.36082041852089514,0.45609065155807366
0.36076353995652105,0.45609065155807366
0.3607066585325044,0.45679886685552407
0.3606497606427679,0.45750708215297453
0.3605928580791363,0.45750708215297453
0.36053595034185554,0.45750708215297453
0.3604790389647352,0.45892351274787535
0.36042211660571943,0.45892351274787535
0.36036518574281323,0.46104815864022664
0.36030824140519935,0.4631728045325779
0.3602512762136033,0.4631728045325779
0.36019431500479576,0.4631728045325779
0.3601373389079145,0.46388101983002833
0.36008031895520926,0.4688385269121813
0.36002329739372,0.4709631728045326
0.3599662687075897,0.4723796033994334
0.3599092326497543,0.4730878186968839
0.3598521890668451,0.4737960339943343
0.3597951379494473,0.4737960339943343
0.359738096263982,0.4745042492917847
0.3596810446350581,0.4745042492917847
0.35962398649977423,0.4780453257790368
0.35956691753362313,0.47875354107648727
0.35950983903504224,0.48229461756373937
0.3594527531746822,0.4830028328611898
0.35939565898872344,0.4830028328611898
0.35933855789574826,0.48583569405099153
0.3592814410338274,0.48583569405099153
0.35922431211301886,0.48937677053824363
0.35916717004458143,0.4886685552407932
0.3591100090782021,0.48796033994334276
0.35905282303846925,0.48937677053824363
0.35899563523476363,0.4936260623229462
0.35893843120731095,0.5049575070821529
0.35888122243863796,0.5049575070821529
0.3588240118341152,0.5049575070821529
0.3587667790018626,0.5084985835694051
0.3587095277981919,0.5134560906515581
0.35865224761487235,0.5134560906515581
0.3585949475580684,0.5148725212464589
0.35853763189320537,0.5184135977337111
0.3584803023501358,0.5184135977337111
0.358422956039068,0.5184135977337111
0.3583655933473153,0.5205382436260623
0.35830821598917345,0.5212464589235127
0.35825082326947333,0.5226628895184136
0.3581934183830254,0.5226628895184136
0.35813600008738183,0.5226628895184136
0.3580785654287565,0.5240793201133145
0.3580211146249969,0.5240793201133145
0.3579636508153724,0.5240793201133145
0.3579061675336904,0.5240793201133145
0.3578486629404689,0.5240793201133145
0.35779114017158353,0.5219546742209632
0.3577335921831299,0.5226628895184136
0.3576760259325718,0.5226628895184136
0.35761843916213604,0.5226628895184136
0.3575608296002648,0.5219546742209632
0.3575032067183146,0.5226628895184136
0.35744556767806684,0.523371104815864
0.3573879161219309,0.523371104815864
0.3573302433829856,0.5240793201133145
0.3572725344342865,0.5247875354107648
0.3572148029851837,0.5254957507082153
0.3571570389796985,0.5269121813031161
0.3570992548161258,0.5269121813031161
0.357041450668654,0.5269121813031161
0.35698362404369,0.5269121813031161
0.356925772840242,0.5297450424929179
0.3568678931130897,0.53328611898017
0.35681000614614905,0.5339943342776204
0.3567520937347255,0.5347025495750708
0.35669416022426403,0.5347025495750708
0.35663619908333344,0.5347025495750708
0.35657819882354985,0.5354107648725213
0.356520174184137,0.5354107648725213
0.3564621305083795,0.5354107648725213
0.3564040612589109,0.5354107648725213
0.35634596687426107,0.5354107648725213
0.3562878486560663,0.5403682719546742
0.35622970478603283,0.5410764872521246
0.3561715339084634,0.5453257790368272
0.3561133273300436,0.5481586402266289
0.3560550757020392,0.5524079320113314
0.35599678369221543,0.5609065155807366
0.3559384644907247,0.5644475920679887
0.35588011522619234,0.5644475920679887
0.355821743824851,0.5644475920679887
0.3557633441917774,0.5658640226628895
0.3557049168304928,0.56657223796034
0.3556464639029035,0.56657223796034
0.35558797817834426,0.56657223796034
0.3555294749079741,0.5722379603399433
0.3554709471950301,0.5722379603399433
0.35541234275130973,0.5736543909348442
0.35535369995192223,0.5736543909348442
0.35529502410486735,0.5736543909348442
0.3552363199507507,0.5736543909348442
0.3551775839621084,0.5736543909348442
0.3551187978444275,0.5736543909348442
0.35506000078655464,0.5757790368271954
0.3550011671474491,0.5757790368271954
0.35494228294975905,0.5757790368271954
0.3548833489252119,0.5771954674220963
0.35482437481193846,0.5779036827195467
